,SMILES,PKM2_inhibition,ERK2_inhibition,inhibits
809,CCCn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C,0,0,0
810,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)cn2)c1,0,0,0
811,CCN(CC)c1ccc(NC(=O)Nc2ccc(C(C)=O)cc2)cc1,0,0,0
812,CCN(CCNC(=O)[C@H]1CCCN(S(=O)(=O)CC)C1)c1ccccc1,0,0,0
813,CCN(CCNC(=O)c1cc(C)nn1-c1ccccc1)c1ccccc1,0,0,0
814,CCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cc(OC)ccc1OC,0,0,0
815,CCOC(=O)CCc1c(C)c2c(C)[nH]n(-c3ccccc3)c-2nc1=O,0,0,0
816,CCOC(=O)CCc1c(C)nc2c(c(C)nn2C(C)(C)C)c1C,0,0,0
817,CCOC(=O)N1CCN(C(=O)Cn2c(C)cc3ccccc3c2=O)CC1,0,0,0
818,CCOC(=O)N1CCN(S(=O)(=O)c2ccc(OC)c(Cl)c2)CC1,0,0,0
819,CCOC(=O)Nc1sc(C(=O)N(CC)CC)c(C)c1C(=O)OCC,0,0,0
820,CCOC(=O)[C@H]1CCCN(C(=O)c2cc(-c3ccccc3)on2)C1,0,0,0
821,CCOC(=O)c1c(NC(=O)c2ccco2)sc2c1CCCCC2,0,0,0
822,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(C)c3[C@H]2c2ccco2)cc1,0,0,0
823,CCOC(=O)c1nnc2cc(-c3ccc(Br)cc3)nn2c1C,0,0,0
824,CCOC(=O)c1nnn(-c2nonc2N)c1C[N@H+](C)Cc1ccccc1,0,0,0
825,CCOC(=O)c1oc2ccccc2c1NC(=O)c1cccc(OC)c1,0,0,0
826,CCOCC(=O)Nc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,0,0,0
827,CCOc1cc(-c2nn3cnnc3s2)cc(OCC)c1OCC,0,0,0
828,CCOc1cc(S(=O)(=O)NC2CC(C)(C)[NH2+]C(C)(C)C2)ccc1F,0,0,0
829,CCOc1cc(S(=O)(=O)NCc2ccccn2)c(C)cc1C,0,0,0
830,CCOc1ccc(N2C[C@H](C(=O)Nc3ccccc3F)CC2=O)cc1,0,0,0
831,CCOc1ccc(NC(=O)CSc2nnc(C)n2CCCOC)cc1,0,0,0
832,CCOc1ccc(NC(=O)[C@@H]2CC[C@@](C)(C(=O)[O-])C2(C)C)cc1,0,0,0
833,CCOc1ccc2nc(NC3=NC[N@H+](Cc4ccco4)CN3)nc(C)c2c1,0,0,0
834,CC[C@@H](C)Oc1cccc(C(=O)Nc2ccccc2N2CCOCC2)c1,0,0,0
835,CC[C@@H](NC(=O)c1ccccc1NC(=O)c1ccccc1)C(=O)[O-],0,0,0
836,CC[C@@H]1CCC[N@H+]1Cn1cnc2c3cc(OC)ccc3nc-2c1O,0,0,0
837,CC[C@]1(C(=O)OC)[NH2+][C@H](c2ccco2)[C@H]2C(=O)N(c3ccccc3)C(=O)[C@H]21,0,0,0
838,CC[NH+](CC)CCCNC(=O)C[C@H]1Sc2ccccc2NC1=O,0,0,0
839,CC[NH+](CC)CCNC(=O)CCc1nnc(O)c2ccccc12,0,0,0
840,CCc1ccc(NC(=O)Cn2c(SC)nc3ccccc32)cc1,0,0,0
841,CCc1ccc(NS(=O)(=O)c2cc(OC)ccc2OC)cc1,0,0,0
842,CCc1nnc(SCC(=O)N2CCCc3ccccc32)nc1CC,0,0,0
843,CCc1sc(C(=O)Nc2ccsc2C(=O)OC)cc1Br,0,0,0
844,CCn1c(=O)cc(OCC(=O)NCc2cccnc2)c2ccccc21,0,0,0
845,CCn1c(SCC(=O)Nc2ccc(C(C)=O)cc2)nc2ccccc21,0,0,0
846,CCn1c(SCc2cccnc2)nc2c1c(=O)n(C)c(=O)n2C,0,0,0
847,CCn1cc(Br)c(C(=O)Nc2ccc(F)c(Cl)c2)n1,0,0,0
848,CCn1nc(NC(=O)c2ccccn2)c2cc3cccc(C)c3nc21,0,0,0
849,CN(C(=O)CSc1nc(N)nn1-c1ccccc1)c1ccccc1,0,0,0
850,CN(C(=O)c1cccc(N2C(=O)[C@H]3CC=CC[C@@H]3C2=O)c1)C1CCCCC1,0,0,0
851,CN(C)S(=O)(=O)c1cccc(C(=O)N2CCc3ccccc32)c1,0,0,0
852,CN(C)c1ccc(CNC(=O)[C@@]2(C)C=C[C@@H](Cc3ccccc3)[N@H+]2C)cc1,0,0,0
853,CN(CC(=O)NC[C@H]1CCCO1)S(=O)(=O)c1cc(Cl)ccc1Cl,0,0,0
854,CN(c1ccccc1C(=O)Nc1ccc2c(c1)OCCO2)S(C)(=O)=O,0,0,0
855,CN1C(=O)CSc2ccc(NC(=O)NCc3cccnc3)cc21,0,0,0
856,CN1CC[NH+](CCCNC(=O)Cn2nc(-c3ccccc3)ccc2=O)CC1,0,0,0
857,COC(=O)C1=C([NH3+])Oc2cc(C)oc(=O)c2[C@@H]1c1cccnc1,0,0,0
858,COC(=O)Cc1c(C)c2c(OCc3nn[n-]n3)cc(C)cc2oc1=O,0,0,0
859,COC(=O)[C@H]1C[C@H]2CC[C@H](O)C[C@H]2[N@@H+]1Cc1c(F)cccc1Cl,0,0,0
860,COC(=O)[C@H]1[C@@H]2C[C@@H]3c4[nH]c5ccccc5c4CC[N@H+]3C[C@H]2CC[C@H]1O,0,0,0
861,COC(=O)c1c(NC(=O)c2cccs2)sc2c1CC[C@@H](C)C2,0,0,0
862,COC(=O)c1ccc(-n2nnnc2SCc2nn[n-]n2)cc1,0,0,0
863,COC(=O)c1ccc(CN2CC[NH+](Cc3ccc(C(=O)OC)o3)CC2)o1,0,0,0
864,COC(=O)c1ccc(COc2ccc3c4c(c(=O)oc3c2)CCC4)o1,0,0,0
865,COC(=O)c1ccc(O)c(Sc2cc(C(=O)OC)ccc2O)c1,0,0,0
866,COC(=O)c1cccc(C(=O)Oc2cccc(Br)c2)n1,0,0,0
867,COC(=O)c1ccccc1NC(=O)N1CSC[C@H]1C(=O)OC,0,0,0
868,COC(=O)c1nc2n(n1)[C@H](c1cccc(Cl)c1)C1=C(CCCC1=O)N2,0,0,0
869,COC(=O)c1sc(N)c(C(=O)OC)c1COC(=O)c1c(C)noc1C,0,0,0
870,COCC(=O)N(Cc1ccc(OC)cc1)Cc1nc(=O)c2ccccc2[nH]1,0,0,0
871,COCCCNC(=O)[C@H]1CCCCN1S(=O)(=O)c1ccc(F)cc1,0,0,0
872,COCCCNC(=O)c1cn(Cc2c(F)cccc2Cl)nn1,0,0,0
873,COCCN(C(=O)C(F)(F)F)[C@H](C(=O)NC1CCCCC1)c1ccco1,0,0,0
874,COCCSc1ccccc1C(=O)NCCCn1ccnc1,0,0,0
875,COCCn1c(NCc2ccc(C)cc2)nc2c1c(=O)[nH]c(=O)n2C,0,0,0
876,COCc1cc(C)n(CC(=O)Nc2ccccc2OC)c(=O)c1C#N,0,0,0
877,COc1cc(NC(=O)c2cc3ccccc3o2)c(OC)cc1Cl,0,0,0
878,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2ncccc2c1,0,0,0
879,COc1cc2c(cc1OC)[C@H](C(=O)[O-])[C@@H](c1ccc(C)o1)N(C)C2=O,0,0,0
880,COc1ccc(-c2cc(C(F)(F)F)nc(N3CCCCC3)n2)cc1OC,0,0,0
881,COc1ccc(-c2ccnc(SCC(=O)N3CCOCC3)n2)cc1,0,0,0
882,COc1ccc(-c2nc(C#N)c(N3C[C@@H](C)O[C@H](C)C3)o2)cc1OC,0,0,0
883,COc1ccc(-c2nc3cccc(C)n3c2NCc2ccco2)cc1OC,0,0,0
884,COc1ccc(-c2nnc(SCCC(=O)[O-])n2C)cc1OC,0,0,0
885,COc1ccc(-c2noc([C@@H]3CCCN(C(=O)c4cccs4)C3)n2)cc1,0,0,0
886,COc1ccc(-n2ncc3c(N4CCc5ccccc54)ncnc32)cc1,0,0,0
887,COc1ccc(C(=O)Cn2nnc(-c3ccccc3-n3cnnn3)n2)cc1,0,0,0
888,COc1ccc(C2(NC(C)=O)CCN(C(=O)CCC(=O)[O-])CC2)cc1,0,0,0
889,COc1ccc(CCNC(=O)[C@@H](C)OC(=O)c2ccco2)cc1OC,0,0,0
890,COc1ccc(CNC(=O)c2ccc(C[NH+]3CCOCC3)cc2)cc1,0,0,0
891,COc1ccc(C[NH2+]CC(=O)N2CCC3(CC2)OCCO3)cc1,0,0,0
892,COc1ccc(Cc2nc(-c3ccc(Br)o3)no2)cc1OC,0,0,0
893,COc1ccc(Cn2nnnc2[C@@H](C(C)C)N2CCc3ccccc32)cc1,0,0,0
894,COc1ccc(NC(=O)Nc2cc(C)ccc2OC(F)F)c(OC)c1,0,0,0
895,COc1ccc(NCC(=O)Nc2ccc(Cl)cc2C)c(OC)c1,0,0,0
896,COc1ccc(NS(=O)(=O)c2ccc(C)c(C(=O)[O-])c2)cc1,0,0,0
897,COc1ccc(NS(=O)(=O)c2ccc3c(c2)Cc2ccccc2-3)cn1,0,0,0
898,COc1ccc(OC)c(-n2c([S-])nnc2-c2cccc(O)c2)c1,0,0,0
899,COc1ccc(OC)c(NC(=O)[C@@H]2[C@H](C(=O)[O-])[C@H]3CC[C@@H]2C3=C(C)C)c1,0,0,0
900,COc1ccc(OC)c(Nc2nc(-c3sc(N)nc3C)cs2)c1,0,0,0
901,COc1ccc(OCC(=O)c2c([O-])oc3ccccc3c2=O)cc1,0,0,0
902,COc1ccc(OCc2nc(N)nc(Nc3cccc(C)c3C)n2)cc1,0,0,0
903,COc1ccc(Oc2c(C)oc3c(C[NH+](C)C)c(O)ccc3c2=O)cc1,0,0,0
904,COc1ccc(S(=O)(=O)n2nc(OC(=O)c3ccco3)cc2N)cc1,0,0,0
905,COc1cccc(-c2cc(C(=O)N3CCCc4ccccc43)no2)c1,0,0,0
906,COc1cccc(-c2cc(N)nn2C(=O)Nc2ccc(Cl)cc2)c1,0,0,0
907,COc1cccc(C2=C[C@H](c3cccc(OC)c3OC)n3nnnc3N2)c1,0,0,0
908,COc1cccc(NC(=O)CCS(=O)(=O)c2cccs2)c1,0,0,0
909,COc1cccc(NC(=O)N(Cc2ccco2)[C@H](C)c2cccs2)c1,0,0,0
910,COc1cccc([C@@H]2C[C@H](c3ccccc3OC)n3nc(N)nc3N2)c1,0,0,0
911,COc1ccccc1CCn1cnc2c3cc(C)ccc3n(C)c2c1=O,0,0,0
912,COc1ccccc1CNC(=O)[C@@H]1CC(=O)N(c2ccc(C)c(C)c2)C1,0,0,0
913,COc1ccccc1NC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1,0,0,0
914,COc1ccccc1NC(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0,0,0
915,COc1ccccc1Nc1nnc(SCC(=O)N2CCCC2=O)s1,0,0,0
916,CSCC[C@H](NC(=O)Nc1cccc(C(F)(F)F)c1)C(=O)[O-],0,0,0
917,CS[C@@H]1CCCC[C@@]1(O)CSc1nc2c(cc1C#N)CCCC2,0,0,0
918,CSc1ccccc1C(=O)Nc1cccc(N(C)S(C)(=O)=O)c1,0,0,0
919,CSc1ncc(Cl)c(C(=O)Nc2nnc(SC)s2)n1,0,0,0
920,C[C@@H](OC(=O)c1cccs1)C(=O)NCc1ccc2c(c1)OCO2,0,0,0
921,C[C@@H](Sc1nnc2ccccn12)C(=O)Nc1ccc(Cl)cn1,0,0,0
922,C[C@@H]1C(=O)C[C@@H](c2ccco2)N2C(=O)[C@@H]3[C@H](C(=O)[O-])[C@H]4C=C[C@@]3(O4)[C@@H]12,0,0,0
923,C[C@@H]1CCCC[C@H]1NC(=O)COc1ccc(-n2cnnn2)cc1,0,0,0
924,C[C@@H]1CCCC[N@H+]1CCNC(=O)CN1C(=O)COc2ccccc21,0,0,0
925,C[C@@H]1CCCN(c2oc(-c3cccc4ccccc34)nc2C#N)C1,0,0,0
926,C[C@@H]1CN(S(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)C[C@@H](C)O1,0,0,0
927,C[C@@H]1Cc2ccccc2N1C(=O)CN1C(=O)CN(C)C(=O)c2ccccc21,0,0,0
928,Cc1c(-c2nc(N)nc(Nc3ccc(F)cc3)n2)oc2ccccc12,0,0,0
929,Cc1c(Br)c(C(F)(F)F)nn1CC(=O)NC[C@H]1CCCO1,0,0,0
930,Cc1c(C(=O)[O-])oc2ccc(S(=O)(=O)N(CC(C)C)CC(C)C)cc12,0,0,0
931,Cc1c(N/C=C/C(=O)c2cccs2)c(=O)n(-c2ccccc2)n1C,0,0,0
932,Cc1cc(-c2nnc3sc(-c4ccc(Cl)cc4Cl)nn23)n[nH]1,0,0,0
933,Cc1cc(C)c(NC(=O)CSc2nnc(-c3ccco3)n2N)c(C)c1,0,0,0
934,Cc1cc(C)c2cc(C#N)c(SCC(=O)NCc3ccco3)nc2c1,0,0,0
935,Cc1cc(C)c2cc3c(ccn3[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)cc2n1,0,0,0
936,Cc1cc(C)nc(-n2nc(C)c(Sc3ccc(F)cc3)c2N)n1,0,0,0
937,Cc1cc(NC(=O)COC(=O)COc2cccc3c2OC(C)(C)C3)no1,0,0,0
938,Cc1cc(NC(=O)NC(=O)c2cccc(OC(F)(F)C(F)F)c2)n[nH]1,0,0,0
939,Cc1cc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3c(C)noc3C)C2)n[nH]1,0,0,0
940,Cc1cc(N[C@@]2(C(F)(F)F)[NH+]=C(c3ccccc3)NC2=O)no1,0,0,0
941,Cc1cc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c(C)s1,0,0,0
942,Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2Cc2cccnc2)cc1,0,0,0
943,Cc1ccc(-c2nc(NC(=O)CSc3nnc(C)s3)ns2)cc1,0,0,0
944,Cc1ccc(-c2nnc3sc([C@H]4COc5ccccc5O4)nn23)cc1,0,0,0
945,Cc1ccc(-c2nnn(CC(=O)N3CCN(c4ccccc4)CC3)n2)o1,0,0,0
946,Cc1ccc(-c2noc([C@@H]3CCCN(C(=O)c4ccccc4)C3)n2)o1,0,0,0
947,Cc1ccc(-n2cnc3c(sc4[nH+]ccc(N(C)C)c43)c2=O)cc1,0,0,0
948,Cc1ccc(-n2nc3c(c2NC(=O)C(C)(C)C)CSC3)c(C)c1,0,0,0
949,Cc1ccc(C)c(N(C)S(=O)(=O)c2cccc3nsnc23)c1,0,0,0
950,Cc1ccc(CNC(=O)CN2C(=O)C3(OCCCO3)c3ccccc32)cc1,0,0,0
951,Cc1ccc(Cn2nnc3c(=O)n(CC(=O)N4CCCCC4)cnc32)cc1,0,0,0
952,Cc1ccc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)N2CCCCC2)cc1,0,0,0
953,Cc1ccc(O)c(C(=O)c2cnc3c(c2)CN(CCC(C)C)C(=O)N3)c1,0,0,0
954,Cc1ccc(OCc2nnc(SCC[NH+]3CCOCC3)n2C)cc1,0,0,0
955,Cc1ccc(S(=O)(=O)N(C)c2ccc(NS(C)(=O)=O)cc2)cc1,0,0,0
956,Cc1ccc(S(=O)(=O)Nc2ccc3nc(N)sc3c2)cc1,0,0,0
957,Cc1ccc2[nH]c(=O)c(N3CCOCC3)c(-c3ccccc3)c2c1,0,0,0
958,Cc1ccc2c(CSc3nnc(C4CC4)n3N)cc(=O)oc2c1,0,0,0
959,Cc1ccc2c(c1)N(CCC(=O)NC[C@H]1CCCO1)C(=O)CO2,0,0,0
960,Cc1ccc2c(c1)[C@@H]1C[N@H+](C)CC[C@H]1N2C(=O)Nc1ccc(Cl)cc1,0,0,0
961,Cc1ccc2c(c1)[C@@H]1C[N@H+](C)CC[C@H]1N2C(=O)c1ccc(Br)o1,0,0,0
962,Cc1ccc2cccc(OC(=O)c3ccc4c(c3)OCCO4)c2n1,0,0,0
963,Cc1ccc2cccc(S(=O)(=O)N[C@@H]3CCS(=O)(=O)C3)c2n1,0,0,0
964,Cc1cccc(-c2noc(-c3ccccc3C(=O)NC[C@H]3CCCO3)n2)c1,0,0,0
965,Cc1cccc(N(CC(=O)N2CCCC2)S(=O)(=O)c2ccccc2)c1,0,0,0
966,Cc1cccc(N(CC(=O)N2CCCC2)S(=O)(=O)c2ccccc2)c1C,0,0,0
967,Cc1cccc(NC(=O)CCCCCN2C(=O)c3ccccc3C2=O)n1,0,0,0
968,Cc1cccc2cc3c(N)c(C(=O)N4CCOCC4)sc3nc12,0,0,0
969,Cc1ccccc1N(CC(=O)Nc1ccc(F)cc1)S(C)(=O)=O,0,0,0
970,Cc1ccccc1NC(=O)c1ccccc1NC(=O)c1ccco1,0,0,0
971,Cc1ccn2cc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)[nH+]c2c1,0,0,0
972,Cc1ccnc(N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)n1,0,0,0
973,Cc1ccnc(NC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)c1,0,0,0
974,Cc1ccnc(N[C@H]2c3ccccc3C(=O)N2Cc2ccccc2Cl)c1,0,0,0
975,Cc1n[nH]c(SCC(=O)Nc2ccc(Br)cn2)nc1=O,0,0,0
976,Cc1nc2cc(NC(=O)N3CCN(c4ccccn4)CC3)ccc2o1,0,0,0
977,Cc1nc2oc3ccccc3c(=O)c2c(=O)n1Cc1ccccc1,0,0,0
978,Clc1ccc(Cn2ncc3c(NCC[NH+]4CCOCC4)ncnc32)cc1,0,0,0
979,Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CCC(=O)c1ccccc1,0,0,0
980,Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2Cc1ccccc1Cl,0,0,0
981,Cn1c(=O)cc(SCC(=O)N2CCCC2)c2ccc(Cl)cc21,0,0,0
982,Cn1c(=O)n(C)c2cc(NC(=O)c3cc4ccccc4o3)ccc21,0,0,0
983,Cn1c(C(=O)NCc2ccco2)cc2c(=O)[nH]c3ccccc3c21,0,0,0
984,Cn1c(C(=O)[O-])c(CC(=O)Nc2ccc(F)cc2F)c2ccccc21,0,0,0
985,Cn1c(N2CCN(C(=O)NCc3ccccc3)CC2)nc2ccccc21,0,0,0
986,Cn1c(SCC[NH+]2CCCCC2)nnc1-c1ccccc1Br,0,0,0
987,Cn1c2c(c(=O)n(C)c1=O)C[N@H+](Cc1ccc3c(c1)OCO3)CN2,0,0,0
988,N#CC1=C(SCc2ccccc2)NC(=O)[C@@H](C#N)C12CCCC2,0,0,0
989,N#Cc1cccc([C@H](c2nnnn2Cc2ccccc2)[NH+]2CCCC2)c1,0,0,0
990,NC(=O)C1CCN(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)CC1,0,0,0
991,Nc1c(C(=O)NCc2ccccc2)nnn1Cc1cccc(Cl)c1,0,0,0
992,Nn1cnnc1SCC(=O)Nc1ccc(C2CCCCC2)cc1,0,0,0
993,O=C(CCCc1nc(-c2ccccc2Cl)no1)NC1CCCCC1,0,0,0
994,O=C(CCCc1nc(-c2ccccc2Cl)no1)NCc1cccnc1,0,0,0
995,O=C(CN1C2=[NH+]CCN2c2ccccc21)C12CC3CC(CC(C3)C1)C2,0,0,0
996,O=C(COC(=O)C1CCCCC1)Nc1ccc(N2CCCCC2)cc1,0,0,0
997,O=C(COC(=O)c1ccc2c(c1)OCCO2)NCc1ccccc1,0,0,0
998,O=C(COc1ccc2c(c1)OCO2)NC12CC3CC(CC(C3)C1)C2,0,0,0
999,O=C(COc1ccccc1)N1CC[NH+](C[C@@H]2C[C@H]3C=C[C@@H]2C3)CC1,0,0,0
1000,O=C(CSc1nc(=O)c2c([nH]1)CCC2)Nc1cccc(Cl)c1,0,0,0
1001,O=C(CSc1nc([O-])cc(=O)n1-c1ccccc1)NCc1ccccc1,0,0,0
1002,O=C(CSc1nc2ccccc2s1)NCCC[NH+]1CCOCC1,0,0,0
1003,O=C(CSc1nnc(-c2ccccc2Cl)o1)N1CCCCC1,0,0,0
1004,O=C(CSc1nnc2ccccn12)c1ccc2c(c1)OCCO2,0,0,0
1005,O=C(C[C@H]1Oc2ccccc2NC1=O)NCCC[NH+]1CCCCCC1,0,0,0
1006,O=C(Cc1ccc(-n2cnnn2)cc1)NC12CC3CC(CC(C3)C1)C2,0,0,0
1007,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc2c(c1)CCC2,0,0,0
1008,O=C(Cn1ncc2c1-c1ccccc1OC2)Nc1ccc(Cl)cn1,0,0,0
1009,O=C(NCCC[NH+]1CCOCC1)[C@@H]1CC(=O)N(CCc2ccccc2)C1,0,0,0
1010,O=C(NC[C@@H]1CCS(=O)(=O)C1)NC[C@@H]1CCS(=O)(=O)C1,0,0,0
1011,O=C(NCc1nc(-c2ccccc2)no1)c1ccc(Br)o1,0,0,0
1012,O=C(Nc1cccc(Cl)c1)N1CC[NH+](Cc2ccccc2)CC1,0,0,0
1013,O=C(OCC(=O)N1CCN(c2ccccc2)CC1)c1ccccn1,0,0,0
1014,O=C([O-])[C@H](Cc1cc2ccccc2[nH]1)N1C(=O)[C@H]2CC=C(Cl)C[C@@H]2C1=O,0,0,0
1015,O=C(c1cc(-c2ccc(O)cc2)on1)N1CCCc2ccccc21,0,0,0
1016,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2ccco2)CC1,0,0,0
1017,O=C(c1ccc(Br)o1)N1CCN(c2ccc(F)cc2)CC1,0,0,0
1018,O=C(c1ccc(Nc2cccc(C(F)(F)F)c2)nc1)N1CCCC1,0,0,0
1019,O=C(c1cccc(C(=O)N2CCc3ccccc32)n1)N1CCc2ccccc21,0,0,0
1020,O=C(c1cccc(N2C(=O)[C@H]3CC=CC[C@@H]3C2=O)c1)N1CCCCCC1,0,0,0
1021,O=C(c1ccccc1)N(Cc1cccs1)[C@@H]1CCS(=O)(=O)C1,0,0,0
1022,O=C(c1cnn2cccnc12)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,0,0,0
1023,O=C(c1oc(=O)c2ccccc2c1-c1ccccc1)N1CCOCC1,0,0,0
1024,O=C1CC2(CCCCC2)Oc2ccc(OCC(=O)N3CCOCC3)cc21,0,0,0
1025,O=C1[C@H]2CCC[N@H+]2[C@@H](c2ccc(Cl)c(Cl)c2)N1c1ccccn1,0,0,0
1026,O=C1c2ccccc2C(=O)N1c1cccc(-c2nc3ccccc3o2)c1,0,0,0
1027,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccc(Cl)s1,0,0,0
1028,O=S(=O)(c1ccc(Nc2ccc3c(c2)OCO3)nc1)N1CCOCC1,0,0,0
1029,O=c1[nH]n(-c2ncnc3c2cnn3-c2ccccc2)c(=O)c2ccccc12,0,0,0
1030,O=c1c2c3c(sc2nc2sc(C[NH+]4CCOCC4)cn12)CCCC3,0,0,0
1031,O=c1cc(COn2nnc3ccc(C(F)(F)F)cc32)nc2sccn12,0,0,0
1032,O=c1cc(CSc2ccc(Cl)cc2)[nH]c(N2CCCCC2)n1,0,0,0
1033,O=c1oc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)nc2ccccc12,0,0,0
1034,[NH3+]C[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,0,0,0
1035,c1ccc(-c2nn3c(Cn4nnc5ccccc54)nnc3s2)cc1,0,0,0
1036,c1ccc(-c2nnnn2CCOCCn2nnnc2-c2ccccc2)cc1,0,0,0
1037,c1csc(CNc2nc3ccccc3n2CC[NH+]2CCOCC2)c1,0,0,0
1038,Cc1ccc(CCC(=O)Nc2nccs2)o1,1,0,1
1039,N#C/C(=C1\CCC[NH2+]1)c1ccc2ccccc2n1,0,1,2
1040,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,0,1,2
1041,O=[N+]([O-])c1ccccc1Nc1ccccc1,0,1,2
1042,COc1ccc(Cn2c(=O)[nH]c3cc(C(=O)N4CC[NH+](Cc5ccccc5)CC4)ccc3c2=O)cc1,1,0,1
1043,COc1ccc(S(=O)(=O)N2CCC[N@H+](CC(=O)Nc3ccc(OC)c(Cl)c3)CC2)cc1,1,0,1
1044,COc1ccccc1-n1cnnc1SCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,1,0,1
1045,Cc1noc(/C=C/c2ccco2)c1S(=O)(=O)N1CCC(C(=O)N2CCc3ccccc3C2)CC1,1,0,1
1046,O=C(CSc1n[nH]c(-c2cccs2)n1)N1CCN(S(=O)(=O)c2ccccc2)CC1,1,0,1
1047,COCCN(CCOC)S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccncc3)cs2)cc1,0,1,2
1048,COc1cc([C@H]2CC(=O)c3c([nH]c(C(=O)OCCOC(C)C)c3C)C2)cc(OC)c1OC,0,1,2
1049,COc1ccc(-c2nc(CSCC(=O)NCc3ccc4c(c3)OCO4)c(C)o2)cc1OC,0,1,2
1050,COc1ccc(C(=O)Nc2ccc(-c3ccc(C)o3)cc2)cc1S(=O)(=O)N1CCOCC1,0,1,2
1051,COc1ccc(N2CCN(c3nc(NCCc4ccc(OC)c(OC)c4)nc(OC)n3)CC2)cc1,0,1,2
1052,COc1ccc(N2CCn3c2nc2c3c(=O)n(CCCc3ccccc3)c(=O)n2C)c(OC)c1,0,1,2
1053,COc1ccc([C@@H]2CC(=O)c3cnc(NC(=O)c4ccccc4OC)nc3C2)c(OC)c1,0,1,2
1054,Cn1c(C(=O)N2CCC[C@@H](C(=O)NCCCSC3CCCCC3)C2)cc2sccc21,0,1,2
1055,O=C(C1CCN(S(=O)(=O)c2cccc3cccnc23)CC1)N1CC=C(c2ccccc2)CC1,0,1,2
1056,C=CCn1c(SCc2csc(C)n2)nc2scc(-c3ccc(C)o3)c2c1=O,1,0,1
1057,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc3c(c1)OCCO3)CC2,1,0,1
1058,COc1cccc(-c2nn(C)c3sc(C(=O)NCc4ccc(C)o4)cc23)c1,1,0,1
1059,Cc1ccccc1-c1nnn(CC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)n1,1,0,1
1060,Cn1c(CCNC(=O)c2ccco2)nc2cc(NS(=O)(=O)c3ccccc3)ccc21,1,0,1
1061,N#Cc1ccc(OCC(=O)N2CCN(S(=O)(=O)c3cccs3)CC2)cc1,1,0,1
1062,O=C(C1CCC1)N1CCc2cc(S(=O)(=O)Nc3ccc4c(c3)OCO4)ccc21,1,0,1
1063,O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)[C@H]1[C@H](C(=O)[O-])[C@H]2C=C[C@@H]1O2,1,0,1
1064,O=C(OCc1ccc2c(c1)OCO2)c1ccc(S(=O)(=O)N2CCCC2)cc1,1,0,1
1065,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(c2nc3ccccc3s2)CC1,1,0,1
1066,CCCC(=O)Nc1nc2ccc(NC(=O)c3ccc(Br)o3)cc2s1,0,1,2
1067,CCCC(=O)c1ccc(N2CCN(C(=O)c3ccccc3Br)CC2)c(F)c1,0,1,2
1068,CN1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,1,2
1069,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(C)c(=O)n1CC2,0,1,2
1070,COc1ccc(-c2cnnn2-c2ccc(NC(=O)c3ccco3)cc2)cc1OC,0,1,2
1071,COc1ccc(Cl)cc1NS(=O)(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,0,1,2
1072,COc1ccc([C@H]2SCCN2S(=O)(=O)c2ccc(F)cc2)cc1OC,0,1,2
1073,C[C@H](c1ccccc1)N1C[C@H](C(=O)N2CCN(c3ccccc3)CC2)CC1=O,0,1,2
